user_key,age,gender,date,itemID,itemDescription,brand,category,amount,price
795e0052b9944476a943123801428ac9,20,female,2020-10-19 00:00:00, mp-00023974, Alo Yoga טייץ  בעיצוב מותג בגדי היוגה הקליפורני  לנשים, Alo Yoga,"[' אופנה', 'אופנת נשים', 'מכנסיים', 'טייטס']",1,379.0
795e0052b9944476a943123801428ac9,20,female,2020-10-19 00:00:00,628293, GAL GONEN מברשת לסומק וקונטור 06, GAL GONEN,"[' קוסמטיקה', 'כלי איפור', 'מברשות איפור']",3,139.0
795e0052b9944476a943123801428ac9,20,female,2020-10-19 00:00:00,637376, ZADIG & VOLTAIRE THIS IS HER דאודורנט ספריי לאשה, ZADIG & VOLTAIRE,"[' קוסמטיקה', 'בשמים', 'טיפוח בישום נשים']",4,63.2
795e0052b9944476a943123801428ac9,20,female,2020-10-19 00:00:00,156051, CLINIQUE 7 DAY SCRUB קרם, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מסכות פנים וגוף']",5,127.2
795e0052b9944476a943123801428ac9,20,female,2020-10-19 00:00:00,624106, BONDI SANDS מוס לשיזוף עצמי בניחוח קוקוס גוון כהה, BONDI SANDS,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'שיזוף עצמי']",5,90.0
795e0052b9944476a943123801428ac9,20,female,2020-01-18 00:00:00,643692, Paco Rabanne OLYMPEA SOLAR א.ד.פ לאשה, Paco Rabanne,"[' קוסמטיקה', 'בשמים', 'בשמים לנשים']",2,440.0
795e0052b9944476a943123801428ac9,20,female,2020-01-18 00:00:00,542683, לייף גרבי נשים כותנה3PP חלק לבן, לייף,"[' אופנה', 'אופנת נשים', 'הלבשה תחתונה', 'גרבי נשים']",5,26.0
795e0052b9944476a943123801428ac9,20,female,2020-01-18 00:00:00,624112, BONDI SANDS זהב נוזלי מוס לשיזוף עצמי בניחוח קוקוס, BONDI SANDS,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'שיזוף עצמי']",1,90.0
795e0052b9944476a943123801428ac9,20,female,2020-04-15 00:00:00, mp-00041683, Alo Yoga שורט  לנשים דגם AIRLIFT LEGGING, Alo Yoga,"[' אופנה', 'אופנת נשים', 'ביגוד ספורט לנשים', 'מכנסי ספורט קצרים לנשים']",3,269.0
795e0052b9944476a943123801428ac9,20,female,2020-04-15 00:00:00,598863, GA-DE EVERGLOW ערכת היילייטרים, GA-DE,"[' קוסמטיקה', 'איפור פנים', 'היילייטרים ולומינייזרים']",2,127.2
795e0052b9944476a943123801428ac9,20,female,2020-04-15 00:00:00, mp-00013472, Biancashirts Dalia - חולצה לבנה בייבוא אישי, Biancashirts,"[' אופנה', 'אופנת נשים', 'חולצות וטופים', 'חולצות שרוול ארוך']",2,290.0
795e0052b9944476a943123801428ac9,20,female,2020-04-15 00:00:00,561955, MILUCCA READY TO STAY עפרון עיניים עמיד, MILUCCA,"[' קוסמטיקה', 'איפור עיניים', 'עפרון עיניים']",4,14.9
795e0052b9944476a943123801428ac9,20,female,2020-04-15 00:00:00,617480, LOREAL PARIS INFALLIBLE GEL CRAYON עפרון עיניים עמיד - שחור, LOREAL PARIS,"[' קוסמטיקה', 'איפור עיניים', 'עפרון עיניים']",4,27.2
795e0052b9944476a943123801428ac9,20,female,2020-04-15 00:00:00, mp-00047567, AVIV.M&T משאבה עומדת מקצועית ידנית לאופניים, AVIV.M&T,"[' ספורט וחוץ', 'משחקי ספורט ופנאי', 'ציוד עזר למשחקי כדור', 'משאבות לניפוח כדורים']",2,64.0
795e0052b9944476a943123801428ac9,20,female,2020-09-10 00:00:00, mp-00042371, Ormonde Jayne Champaca א.ד.פ יוניסקס, Ormonde Jayne,"[' קוסמטיקה', 'בשמים', 'בשמי בוטיק יוניסקס']",5,650.0
795e0052b9944476a943123801428ac9,20,female,2020-09-10 00:00:00, mp-00051914, GREEN חולצת נשים סינגל flower וי בז, GREEN,"[' אופנה', 'אופנת נשים', 'חולצות וטופים', 'חולצות שרוול קצר']",4,59.9
795e0052b9944476a943123801428ac9,20,female,2020-09-10 00:00:00, mp-00034139, Z SPORT חולצת ספורט מבד מנדף זיעה בצווארון עגול, Z SPORT,"[' אופנה', 'אופנת נשים', 'ביגוד ספורט לנשים', 'חולצות ספורט לנשים']",5,99.0
795e0052b9944476a943123801428ac9,20,female,2021-02-28 00:00:00, mp-00020816, גוטקס Gottex טופ לייקרה, גוטקס Gottex,"[' אופנה', 'אופנת נשים', 'ביגוד ספורט לנשים', 'גופיות וגוזיות ספורט לנשים']",3,99.0
795e0052b9944476a943123801428ac9,20,female,2021-02-28 00:00:00,639564, OPI BLACK ONYX  מארז לקים, OPI,"[' קוסמטיקה', 'טיפוח ציפורניים', 'לק ציפורניים']",3,139.9
795e0052b9944476a943123801428ac9,20,female,2021-02-28 00:00:00,622770, לייף מארז ספוגיות איפור, לייף,"[' קוסמטיקה', 'כלי איפור', 'ספוגיות איפור']",3,19.9
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-10-15 00:00:00, mp-00054195, Hoka Arahi 6 נעלי ריצה לגברים, Hoka,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי ריצה לגברים']",3,599.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-10-15 00:00:00, mp-00041612, Alo Yoga קפוצון   לגבר דגם RIDGE CREW, Alo Yoga,"[' אופנה', 'אופנת גברים', 'סווטשירטים והודיס']",2,399.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-10-15 00:00:00, mp-00005412, Hot Tuna נעלי בית מפנקות לחורף - נייבי פסים, Hot Tuna,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי בית לגברים']",4,99.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-10-15 00:00:00, mp-00051610, Merrell כפכף גבר צבע שחור, Merrell,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'סנדלים וכפכפים']",5,229.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-10-15 00:00:00, mp-00044582, Hoka נעלי שטח גבוהות אנאקפה נגד מים, Hoka,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי טיולים']",1,855.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-03-04 00:00:00, mp-00026049, Hot Tuna נעלי בית מפנקות לחורף - אפור, Hot Tuna,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי בית לגברים']",3,99.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-03-04 00:00:00,368380, וירמקס טבליות צמחים וחומצות אמינו לגבר, וירמקס,"[' בריאות', 'תוספי תזונה', 'בריאות הגבר', 'פורמולות לגברים']",1,119.9
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-03-04 00:00:00, mp-00044615, On נעלי לונאר חסינות מים לגברים  19.99987 Cloud Waterproof Black-Lunar, On,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי ריצה לגברים']",4,959.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-03-04 00:00:00, mp-00035300, Head PERF Polo II Shirt M חולצות פולו, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",2,269.9
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-03-04 00:00:00, mp-00036855, adidas סניקרס  סופרסטאר AF5666, adidas,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי ספורט וסניקרס גברים']",4,299.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-07-25 00:00:00, mp-00023718, פוליז קופסת 14 זוגות קרסוליות בוגרים לבן, פוליז,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'גרביים לגברים']",1,69.9
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-07-25 00:00:00, mp-00037405, HUGO BOSS מארז שני בוקסרים  לגברים, HUGO BOSS,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'תחתוני בוקסר']",3,129.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-07-25 00:00:00, mp-00034931, Head CLUB Bermudas M מכנסים, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",2,159.9
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-07-25 00:00:00,569070, Gritti DECIMO א.ד.פ לגבר, Gritti,"[' קוסמטיקה', 'בשמים', 'בשמים לגברים']",2,666.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-09-06 00:00:00, mp-00030425, לוני טונס מכנס בוקסר טאז, לוני טונס,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'תחתוני גברים']",5,49.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-09-06 00:00:00, mp-00023271, נוטריקר פורמולה ייחודית של פרחי צבר בתוספת אבץ, נוטריקר,"[' בריאות', 'תוספי תזונה', 'דיאטה']",3,79.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-09-06 00:00:00, mp-00053540, NAUTICA קפוצון לגבר, NAUTICA,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'טרנינג - זקט וחלק עליון']",5,349.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-09-06 00:00:00, mp-00049244, SKECHERS נעלי נוחות לגבר  GOwalk Arch Fit - Iconic, SKECHERS,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי בריאות']",4,359.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2021-09-06 00:00:00, mp-00046907, NAUTICA מכנסי טרנינג לגבר, NAUTICA,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'טרנינג חלק תחתון']",2,199.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2020-02-08 00:00:00, mp-00005407, Hot Tuna נעלי בית מפנקות לחורף - אפור פסים, Hot Tuna,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי בית לגברים']",2,99.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2020-02-08 00:00:00, mp-00055441, פוליז מארז 2 תחתוני בוקסר גברים, פוליז,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'תחתוני גברים']",1,59.9
0ad0f12f469c44b0985881aae0676d2f,35,male,2020-02-08 00:00:00, mp-00038854, Blundstone מגפי גברים דגם 585, Blundstone,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'מגפי גברים']",2,499.0
0ad0f12f469c44b0985881aae0676d2f,35,male,2020-02-08 00:00:00,546264, לייף מכנסוני בוקסר צמודים לגברים אפור, לייף,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'תחתוני גברים']",5,69.9
530feb6b8263491d969d979e4234259c,35,male,2020-04-03 00:00:00, mp-00052465, Merrell נעלי טיולים והליכה לגבר, Merrell,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי טיולים']",4,319.0
530feb6b8263491d969d979e4234259c,35,male,2020-04-03 00:00:00, mp-00036082, Head DAVIES T-Shirt M, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",4,159.9
530feb6b8263491d969d979e4234259c,35,male,2020-04-03 00:00:00, mp-00023267, נוטריקר כמוסות גלטין גינקו בילובה וביוטין, נוטריקר,"[' בריאות', 'תוספי תזונה', 'דיאטה']",4,99.0
530feb6b8263491d969d979e4234259c,35,male,2020-04-03 00:00:00, mp-00019372, Romantex חלוק אמבטיה מבוגר שמנת, Romantex,"[' אופנה', 'אופנת גברים', 'חלוקים ובגדים נוחים לבית', 'חלוקי בית לגברים']",4,249.0
530feb6b8263491d969d979e4234259c,35,male,2020-04-03 00:00:00, mp-00049308, Swiss Global מעיל סופטשל יוניסקס - כחול, Swiss Global,"[' אופנה', 'אופנת גברים', 'מעילים']",2,139.0
530feb6b8263491d969d979e4234259c,35,male,2020-04-03 00:00:00, mp-00035316, Head PERF T-Shirt M חולצות טי שרט, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",4,229.9
530feb6b8263491d969d979e4234259c,35,male,2020-08-16 00:00:00, mp-00005407, Hot Tuna נעלי בית מפנקות לחורף - אפור פסים, Hot Tuna,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי בית לגברים']",2,99.0
530feb6b8263491d969d979e4234259c,35,male,2020-08-16 00:00:00, mp-00030542, NIKE חליפת נייקי פוטר לגבר, NIKE,"[' אופנה', 'אופנת גברים', 'סווטשירטים והודיס']",4,439.0
530feb6b8263491d969d979e4234259c,35,male,2020-08-16 00:00:00, mp-00055442, פוליז מארז 2 תחתוני בוקסר גברים, פוליז,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'תחתוני גברים']",3,59.9
530feb6b8263491d969d979e4234259c,35,male,2020-08-16 00:00:00, mp-00047942, GREEN בוקסר גבר מודל שחור, GREEN,"[' אופנה', 'אופנת גברים', 'הלבשה תחתונה לגברים', 'תחתוני בוקסר']",3,19.9
530feb6b8263491d969d979e4234259c,35,male,2020-08-16 00:00:00, mp-00046757, NAUTICA חולצת טישרט לגבר בהדפס לוגו, NAUTICA,"[' אופנה', 'אופנת גברים', 'חולצות לגבר', 'טי שירט']",1,100.0
530feb6b8263491d969d979e4234259c,35,male,2020-08-16 00:00:00, mp-00048766, NAUTICA קפוצון לגבר, NAUTICA,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'טרנינג - זקט וחלק עליון']",3,349.0
530feb6b8263491d969d979e4234259c,35,male,2020-12-01 00:00:00, mp-00053703, NAUTICA חולצת פולו לגבר גזרה CLASSIC FIT, NAUTICA,"[' אופנה', 'אופנת גברים', 'חולצות לגבר', 'טי שירט']",1,179.0
530feb6b8263491d969d979e4234259c,35,male,2020-12-01 00:00:00, mp-00028076, New Balance נעלי סניקרס  לגבר דגם 997, New Balance,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי ספורט וסניקרס גברים']",1,399.0
530feb6b8263491d969d979e4234259c,35,male,2020-12-01 00:00:00, mp-00030985, הארי פוטר מחזיק מפתחות הפלפאף 2, הארי פוטר,"[' אופנה', 'אופנת גברים', 'אקססוריז לגברים', 'מחזיקי מפתחות']",3,20.0
530feb6b8263491d969d979e4234259c,35,male,2020-12-01 00:00:00, mp-00054320, CHIMEI משקפיים 04 חום, CHIMEI,"[' אופטיקה', 'משקפי שמש', 'משקפי שמש יוניסקס']",2,449.9
530feb6b8263491d969d979e4234259c,35,male,2021-10-06 00:00:00, mp-00054613, Aztron כפפות הגנה \ניאו\ לספורט ימי, Aztron,"[' אופנה', 'אופנת גברים', 'אקססוריז לגברים', 'כפפות']",2,104.0
530feb6b8263491d969d979e4234259c,35,male,2021-10-06 00:00:00, mp-00053429, TOMMY HILFIGER טי שירט  לגבר 09T3340104, TOMMY HILFIGER,"[' אופנה', 'אופנת גברים', 'חולצות לגבר', 'טי שירט']",5,99.0
530feb6b8263491d969d979e4234259c,35,male,2021-10-06 00:00:00, mp-00053442, DIESEL חולצת טישרט  לגבר, DIESEL,"[' אופנה', 'אופנת גברים', 'חולצות לגבר', 'טי שירט']",4,149.0
530feb6b8263491d969d979e4234259c,35,male,2021-10-06 00:00:00, mp-00042207, Hoka נעלי ריצת שטח רחבות Speedgoat 4 Wide 2E, Hoka,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי ריצה לגברים']",3,560.0
530feb6b8263491d969d979e4234259c,35,male,2021-09-09 00:00:00, mp-00054598, Aztron מכנס גלישה \הוריזון\ לגברים, Aztron,"[' אופנה', 'אופנת גברים', 'בגדי ים לגבר', 'מכנסי גלישה']",2,191.0
530feb6b8263491d969d979e4234259c,35,male,2021-09-09 00:00:00, mp-00016107, LACOSTE מארז 3 חולצות לגבר צווארון עגול שרוול קצר, LACOSTE,"[' אופנה', 'אופנת גברים', 'חולצות לגבר', 'חולצות']",2,169.0
530feb6b8263491d969d979e4234259c,35,male,2021-09-09 00:00:00, mp-00029764, NIKE נעלי נייקי לריצה מקצועי לגבר React Infinity Run FK7, NIKE,"[' אופנה', 'אופנת גברים', 'נעלי גברים', 'נעלי ספורט וסניקרס גברים']",3,649.0
530feb6b8263491d969d979e4234259c,35,male,2021-09-09 00:00:00, mp-00053252, DIESEL חולצת טישרט  לגבר, DIESEL,"[' אופנה', 'אופנת גברים', 'חולצות לגבר', 'טי שירט']",1,149.0
530feb6b8263491d969d979e4234259c,35,male,2021-09-09 00:00:00, mp-00041620, Alo Yoga מכנסי  לגבר דגם IMPEL, Alo Yoga,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט ארוכים וטייטס']",5,499.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2021-10-23 00:00:00,587483, PAYOT BLUE TECHNI LISS קרם לילה, PAYOT,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לילה']",3,123.7
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2021-10-23 00:00:00,179153, LANCOME BOCAGE דאודורנט קרם, LANCOME,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'טיפוח גוף']",4,75.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2021-10-23 00:00:00,611989, NUXE REVE DE MIEL באלם לגוף, NUXE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'טיפוח גוף']",1,100.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2021-10-23 00:00:00,625897, SO.KO תרסיס שמן יבש לגוף, SO.KO,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'טיפוח גוף']",2,39.9
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2021-10-23 00:00:00,340478, ד\ר פישר אלכוגל אלכו-גל - גל לשמירת היגיינת הידיים 70% אלכוהול בניחוח אפרסק, ד\ר פישר,"[' טיפוח', 'אמבט וניקוי גוף', 'תכשירי חיטוי ומגבונים לידיים']",1,29.9
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-02-03 00:00:00,626712, ESTEE LAUDER ADVANCED NIGHT REPAIR סרום מתקדם, ESTEE LAUDER,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'סרום וטיפול בעור']",3,120.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-02-03 00:00:00,616965, GLOW HUB גל רחצה לניקוי וטיהור העור מועשר באוכמניות ותה שחור, GLOW HUB,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'ניקוי פנים']",1,45.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-02-03 00:00:00, mp-00050711, Titania Solingen ספוג רחצה, Titania Solingen,"[' טיפוח', 'אמבט וניקוי גוף', 'ספוגי רחצה וליפות']",4,15.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-10-13 00:00:00,625123, MAC ALL BLACK? EVERYTHING 2 קיט מסקרה + עפרון עיניים, MAC,"[' קוסמטיקה', 'ערכות איפור', 'ערכות איפור']",3,136.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-10-13 00:00:00,609716, באבל טי פצצת אמבט - שם מעבר לקשת, באבל טי,"[' טיפוח', 'אמבט וניקוי גוף', 'פצצות אמבטיה']",3,14.9
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-10-13 00:00:00,606985, KIEHLS AGE DEFENDER קרם עיניים אנטי אייגינג לגבר, KIEHLS,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם עיניים']",4,179.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-10-13 00:00:00, mp-00001643, אגם הוצאה לאור מושלם בשביל שניים, אגם הוצאה לאור,"[' יצירה ותחביבים', 'ספרים וחוברות', 'ספרי ילדים']",5,59.2
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-11-02 00:00:00,642704, LANCOME ביוטי בוקס 2022, LANCOME,"[' קוסמטיקה', 'ערכות איפור', 'ערכות איפור']",5,375.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-11-02 00:00:00,249788, CLINIQUE תכשיר להרגעת העור לאחר גילוח, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מוצרי טיפוח לגבר']",2,79.2
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2020-11-02 00:00:00,627121, GA-DE CB2 BOTANIC קרם לילה עשיר להזנה ושיקום העור, GA-DE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לילה']",4,127.2
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2022-06-03 00:00:00,613877, THE INKEY LIST סרום ניאצינמיד, THE INKEY LIST,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'ניקוי פנים']",4,35.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2022-06-03 00:00:00,618202, KIEHLS RAZOR BURN BUMP RELIEF תחליב לאחר הגילוח לגבר, KIEHLS,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מוצרי טיפוח לגבר']",1,99.0
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2022-06-03 00:00:00,201962, ד\ר פישר GENESIS WHITE קרם לילה מבהיר, ד\ר פישר,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לילה']",3,169.9
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2022-06-03 00:00:00,249795, CLINIQUE ANTIPERSPIRANT  דיאודורנט עמיד לגבר, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מוצרי טיפוח לגבר']",1,55.2
55e2bd6bce924eafaa8a4a2fcc44ec33,78,female,2022-06-03 00:00:00, mp-00007352, Olive זוג סבון מוצק מועשר בשמן זית, Olive,"[' טיפוח', 'אמבט וניקוי גוף', 'סבון מוצק']",5,18.0
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-29 00:00:00,615916, CLINIQUE SMART סט סרום + קרם לחות + קרם עיניים, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'סרום וטיפול בעור']",4,319.2
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-29 00:00:00, mp-00018020, פריחת הגליל סבון טבעי פריחת הגליל  בריח  שרי וניל, פריחת הגליל,"[' טיפוח', 'אמבט וניקוי גוף', 'גל רחצה']",5,24.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-29 00:00:00,496119, PUPA DIVAS MAXI VOLUME מסקרה מהדורה מוגבלת, PUPA,"[' קוסמטיקה', 'איפור עיניים', 'מסקרה']",1,23.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-29 00:00:00,614790, CLINIQUE SMART NIGHT קרם לילה אנטי אייגינג עם רטינול, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לילה']",1,295.2
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-10-04 00:00:00,627121, GA-DE CB2 BOTANIC קרם לילה עשיר להזנה ושיקום העור, GA-DE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לילה']",5,127.2
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-10-04 00:00:00,575695, MILUCCA !DRY NOW טופ קוט מייבש, MILUCCA,"[' קוסמטיקה', 'טיפוח ציפורניים', 'ייבוש לק']",4,9.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-10-04 00:00:00, mp-00018002, Galilee סבון שמן זית נוזלי אורגני בריח למון גראס, Galilee,"[' טיפוח', 'אמבט וניקוי גוף', 'גל רחצה']",3,39.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-10-04 00:00:00,583905, MAC עפרון עיניים-TEDDY, MAC,"[' קוסמטיקה', 'איפור עיניים', 'עפרון עיניים']",3,79.0
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-27 00:00:00,594050, MAYBELLINE LASH SENSATIONAL מיני מסקרה, MAYBELLINE,"[' קוסמטיקה', 'איפור עיניים', 'מסקרה']",5,19.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-27 00:00:00, mp-00003475, AQUA ספוג רשת היפואלרגני למקלחת, AQUA,"[' טיפוח', 'אמבט וניקוי גוף', 'ספוגי רחצה וליפות']",3,10.0
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-27 00:00:00, mp-00036010, Care&Beauty Line סבון ים המלח חלב ודבש, Care&Beauty Line,"[' טיפוח', 'אמבט וניקוי גוף', 'סבון מוצק']",2,15.0
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-27 00:00:00,613876, THE INKEY LIST ניקוי חומצה סליצילית, THE INKEY LIST,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'ניקוי פנים']",1,60.0
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-27 00:00:00,472331, לייף כפפת רחצה טבעית, לייף,"[' טיפוח', 'אמבט וניקוי גוף', 'ספוגי רחצה וליפות']",2,14.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-27 00:00:00, mp-00012325, AQUA מברשת לציפורניים + אבן לרגליים, AQUA,"[' טיפוח', 'אמבט וניקוי גוף', 'מברשות אמבט']",2,13.0
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-01-27 00:00:00, mp-00004048, FLORDEMAYO בושם מיני  MS. RED, FLORDEMAYO,"[' קוסמטיקה', 'בשמים', 'בשמים לנשים']",4,19.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-06-13 00:00:00,379967, ארדל ארדל ריסים מלאכותיים 103, ארדל,"[' קוסמטיקה', 'איפור עיניים', 'ריסים מלאכותיים']",1,30.0
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-06-13 00:00:00,322939, בוקי פצירות מניקור מקצועיות, בוקי,"[' קוסמטיקה', 'טיפוח ציפורניים', 'פצירות']",5,29.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2020-06-13 00:00:00,613953, OPI מסיר לק אקספרט טאצ, OPI,"[' קוסמטיקה', 'טיפוח ציפורניים', 'מסירי לק']",1,29.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2022-03-27 00:00:00,592136, ESSIE QUICK-E נייל קר טיפות לייבוש הלק, ESSIE,"[' קוסמטיקה', 'טיפוח ציפורניים', 'ייבוש לק']",1,62.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2022-03-27 00:00:00,598003, באבל טי פצצת אמבט - ריינבו, באבל טי,"[' טיפוח', 'אמבט וניקוי גוף', 'פצצות אמבטיה']",1,14.9
f0f9f162fd204146a9cb7d5061e2125a,38,female,2022-03-27 00:00:00, mp-00035949, Care&Beauty Line פילינג גוף ים המלח - לבנדר, Care&Beauty Line,"[' טיפוח', 'אמבט וניקוי גוף', 'מלחים ושמנים לאמבטיה']",2,39.0
39c5b8a54a1d46a3ba24ac51bca6640c,38,female,2020-01-05 00:00:00,568339, אבלון אורגניקס שמן נוגד חמצון מועשר בויטמין C, אבלון אורגניקס,"[' טיפוח', 'טיפוח פנים']",4,199.9
39c5b8a54a1d46a3ba24ac51bca6640c,38,female,2020-01-05 00:00:00, mp-00050670, טוליפ נטורל גל רטינול נגד קמטים - ויטמין A, טוליפ נטורל,"[' טיפוח', 'טיפוח פנים', 'ערכות אנטי אייגינג']",4,239.0
